20160607,163000,558.117000000,558.165000000,550.000000000,556.531000000,662.231492400000
20160607,170000,556.490000000,563.197000000,556.490000000,560.001000000,293.527787820000
20160607,173000,560.001000000,563.405000000,560.000000000,561.900000000,67.979865650000
20160607,180000,561.900000000,567.000000000,561.544000000,563.059000000,149.213789780000
20160607,183000,565.310000000,567.135000000,563.100000000,566.990000000,110.621210670000
20160607,190000,566.799000000,567.009000000,564.000000000,565.102000000,137.877041960000
20160607,193000,564.001000000,567.000000000,560.151000000,560.500000000,78.355681500000
20160607,200000,560.500000000,564.067000000,560.500000000,563.300000000,38.157787480000
20160607,203000,562.901000000,566.087000000,562.588000000,565.100000000,45.147052790000
20160607,210000,565.100000000,565.100000000,563.700000000,563.751000000,15.247366700000
20160607,213000,563.751000000,565.000000000,562.410000000,565.000000000,115.796023840000
20160607,220000,562.411000000,565.000000000,561.999000000,562.401000000,21.170796060000
20160607,223000,562.401000000,564.774000000,561.290000000,564.480000000,64.356216270000
20160607,230000,564.011000000,564.777000000,564.000000000,564.760000000,23.654035190000
20160607,233000,564.777000000,565.000000000,562.700000000,563.100000000,30.437790340000
20160608,000000,563.100000000,565.000000000,563.000000000,563.660000000,20.746714220000
20160608,003000,564.999000000,565.000000000,562.999000000,564.988000000,22.702408120000
20160608,010000,564.989000000,565.000000000,563.001000000,563.001000000,29.017105070000
20160608,013000,563.000000000,563.500000000,562.000000000,562.999000000,17.802415970000
20160608,020000,561.919000000,564.654000000,561.301000000,564.654000000,66.769362210000
20160608,023000,563.565000000,564.699000000,561.099000000,563.350000000,51.868520930000
20160608,030000,563.350000000,564.600000000,561.400000000,561.475000000,21.743994900000
20160608,033000,563.570000000,564.270000000,561.415000000,563.200000000,17.081208400000
20160608,040000,563.508000000,564.600000000,561.800000000,561.801000000,41.902758710000
20160608,043000,561.800000000,563.467000000,561.800000000,563.467000000,14.388759060000
20160608,050000,563.258000000,564.600000000,562.710000000,564.569000000,49.123598830000
20160608,053000,564.600000000,565.000000000,564.300000000,564.800000000,52.560535880000
20160608,060000,564.800000000,565.000000000,562.130000000,564.000000000,57.378221810000
20160608,063000,564.080000000,566.349000000,564.080000000,565.200000000,180.223631420000
20160608,070000,565.200000000,567.579000000,563.000000000,567.504000000,305.373086420000
20160608,073000,566.161000000,568.127000000,566.160000000,567.996000000,63.424588950000
20160608,080000,567.480000000,572.365000000,566.666000000,571.875000000,511.142522420000
20160608,083000,570.934000000,571.930000000,563.243000000,567.980000000,233.871885510000
20160608,090000,567.781000000,571.800000000,567.000000000,570.999000000,86.844428420000
20160608,093000,570.001000000,570.999000000,565.211000000,568.499000000,109.288857060000
20160608,100000,568.500000000,570.612000000,566.022000000,570.000000000,74.872623290000
20160608,103000,570.000000000,570.800000000,566.000000000,570.790000000,81.348469350000
20160608,110000,568.604000000,570.790000000,568.565000000,570.720000000,113.261391100000
20160608,113000,568.902000000,570.710000000,568.810000000,570.000000000,64.616302120000
20160608,120000,568.824000000,570.398000000,568.653000000,568.653000000,59.372565270000
20160608,123000,568.654000000,568.654000000,563.200000000,567.821000000,220.775531520000
20160608,130000,564.486000000,568.989000000,562.000000000,565.510000000,269.281257500000
20160608,133000,565.510000000,567.000000000,563.344000000,566.480000000,127.446435650000
20160608,140000,566.799000000,567.000000000,563.002000000,565.541000000,78.839703640000
20160608,143000,565.931000000,566.696000000,563.150000000,563.900000000,105.642908740000
20160608,150000,565.031000000,566.696000000,562.200000000,564.840000000,95.268445550000
20160608,153000,564.840000000,564.840000000,561.010000000,563.569000000,188.014912850000
20160608,160000,563.569000000,566.800000000,561.933000000,566.800000000,171.218278400000
20160608,163000,566.793000000,566.800000000,562.453000000,565.219000000,66.879105560000
20160608,170000,565.219000000,566.900000000,564.000000000,565.570000000,116.405302300000
20160608,173000,565.760000000,568.001000000,563.891000000,565.783000000,134.524998470000
20160608,180000,565.783000000,568.000000000,564.999000000,567.900000000,110.984941530000
20160608,183000,566.201000000,569.899000000,564.304000000,569.000000000,193.099311530000
20160608,190000,569.000000000,570.500000000,569.000000000,569.680000000,160.895932760000
20160608,193000,569.490000000,572.000000000,569.000000000,570.100000000,175.471497580000
20160608,200000,569.443000000,571.900000000,566.302000000,567.801000000,38.586242980000
20160608,203000,568.000000000,569.620000000,567.801000000,569.620000000,39.458014700000
20160608,210000,568.230000000,569.620000000,568.011000000,569.380000000,10.544855400000
20160608,213000,568.981000000,569.380000000,566.352000000,567.481000000,40.699086240000
20160608,220000,567.480000000,572.000000000,566.840000000,569.960000000,152.990464660000
20160608,223000,569.310000000,573.221000000,568.000000000,568.791000000,88.204627400000
20160608,230000,568.791000000,569.000000000,568.467000000,568.469000000,37.892894830000
20160608,233000,568.950000000,569.000000000,568.467000000,568.950000000,44.194373900000
20160609,000000,568.755000000,569.000000000,568.000000000,569.000000000,35.393417350000
20160609,003000,569.000000000,569.000000000,567.000000000,568.974000000,30.595492260000
20160609,010000,568.972000000,568.972000000,565.510000000,567.460000000,27.429497990000
20160609,013000,567.600000000,568.963000000,563.890000000,567.492000000,126.721373760000
20160609,020000,567.492000000,568.998000000,567.492000000,568.809000000,48.500240060000
20160609,023000,568.810000000,569.000000000,567.692000000,569.000000000,38.240961670000
20160609,030000,569.000000000,569.000000000,567.750000000,569.000000000,25.160025400000
20160609,033000,569.000000000,569.000000000,567.750000000,568.580000000,34.982589700000
20160609,040000,568.580000000,569.000000000,567.690000000,567.690000000,39.671882300000
20160609,043000,567.690000000,569.000000000,565.300000000,568.860000000,49.755460380000
20160609,050000,568.860000000,569.000000000,568.001000000,569.000000000,106.125240580000
20160609,053000,569.000000000,570.000000000,568.301000000,568.311000000,62.937637800000
20160609,060000,568.311000000,568.311000000,567.190000000,568.000000000,26.067667000000
20160609,063000,568.000000000,568.000000000,565.005000000,567.250000000,77.641469600000
20160609,070000,567.250000000,568.000000000,565.400000000,567.200000000,36.370640900000
20160609,073000,566.922000000,568.200000000,565.400000000,565.800000000,70.030358670000
20160609,080000,565.800000000,566.000000000,565.402000000,565.760000000,110.506069570000
20160609,083000,565.760000000,568.198000000,565.760000000,566.610000000,83.729014920000
20160609,090000,566.810000000,566.835000000,565.960000000,566.000000000,148.408921200000
20160609,093000,566.000000000,566.000000000,562.901000000,563.000000000,248.603778710000
20160609,100000,563.000000000,563.000000000,562.100000000,563.000000000,115.467932190000
20160609,103000,562.888000000,567.356000000,562.888000000,567.331000000,133.157411700000
20160609,110000,567.331000000,567.356000000,566.501000000,566.900000000,36.145440200000
20160609,113000,566.898000000,567.331000000,566.171000000,567.000000000,132.398751060000
20160609,120000,566.951000000,567.500000000,566.800000000,567.489000000,32.054009250000
20160609,123000,567.300000000,567.489000000,564.938000000,565.653000000,207.909771040000
20160609,130000,565.222000000,566.987000000,560.000000000,561.020000000,693.071365430000
20160609,133000,562.998000000,564.000000000,560.356000000,560.356000000,569.549184060000
20160609,140000,560.200000000,563.814000000,559.000000000,562.896000000,192.543228660000
20160609,143000,562.896000000,562.900000000,560.650000000,562.899000000,71.243364630000
20160609,150000,562.890000000,564.938000000,561.005000000,562.000000000,337.341948970000
20160609,153000,562.000000000,563.891000000,559.844000000,560.000000000,73.671319410000
20160609,160000,560.000000000,562.500000000,558.849000000,562.454000000,98.429965730000
20160609,163000,562.453000000,562.453000000,560.060000000,560.999000000,58.695055900000
20160609,170000,560.999000000,562.000000000,559.000000000,561.599000000,166.206218380000
20160609,173000,562.000000000,564.000000000,559.637000000,562.000000000,212.899674830000
20160609,180000,562.000000000,566.020000000,560.295000000,563.991000000,249.808973790000
20160609,183000,564.199000000,566.900000000,563.690000000,563.999000000,47.476563500000
20160609,190000,563.999000000,565.000000000,561.500000000,561.500000000,37.021262300000
20160609,193000,561.556000000,564.000000000,560.300000000,562.150000000,103.480765460000
20160609,200000,562.150000000,565.000000000,561.298000000,561.298000000,34.887660440000
20160609,203000,561.401000000,561.700000000,559.001000000,560.500000000,288.996386040000
20160609,210000,560.309000000,563.001000000,559.002000000,561.388000000,68.501895860000
20160609,213000,560.650000000,563.913000000,560.520000000,561.999000000,21.594206640000
20160609,220000,561.442000000,564.400000000,561.441000000,563.250000000,21.424238550000
20160609,223000,563.240000000,564.690000000,562.999000000,563.797000000,44.246511960000
20160609,230000,563.800000000,564.990000000,563.407000000,563.797000000,63.684399180000
20160609,233000,563.856000000,565.000000000,562.740000000,562.740000000,158.006572800000
20160610,000000,563.009000000,565.000000000,561.700000000,562.999000000,38.769114070000
20160610,003000,561.701000000,563.623000000,561.100000000,563.200000000,22.028357840000
20160610,010000,563.579000000,564.999000000,561.500000000,562.231000000,28.871096750000
20160610,013000,562.213000000,564.998000000,562.211000000,564.599000000,19.942749400000
